::ffff:127.0.0.1 - - [18/Jul/2022:22:33:03 +0000] "GET /api/users/profile HTTP/1.1" 500 1440 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [19/Jul/2022:11:27:21 +0000] "POST /api/users/login HTTP/1.1" 200 286 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [19/Jul/2022:11:27:33 +0000] "GET /api/users/profile HTTP/1.1" 401 1441 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [19/Jul/2022:11:27:46 +0000] "POST /api/users/login HTTP/1.1" 200 286 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [19/Jul/2022:11:27:54 +0000] "GET /api/users/profile HTTP/1.1" 401 1441 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [19/Jul/2022:11:28:00 +0000] "GET /api/users HTTP/1.1" 401 1441 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [20/Jul/2022:06:48:18 +0000] "POST /api/users/login HTTP/1.1" 200 286 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [20/Jul/2022:06:48:23 +0000] "GET /api/users/profile HTTP/1.1" 401 1441 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [20/Jul/2022:06:48:50 +0000] "POST /api/users/login HTTP/1.1" 200 286 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [20/Jul/2022:06:48:54 +0000] "GET /api/users/profile HTTP/1.1" 401 1441 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [20/Jul/2022:06:49:08 +0000] "POST /api/users/login HTTP/1.1" 200 286 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [20/Jul/2022:06:49:10 +0000] "GET /api/users/profile HTTP/1.1" 401 1441 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [20/Jul/2022:06:50:19 +0000] "POST /api/users/login HTTP/1.1" 200 286 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [20/Jul/2022:06:50:21 +0000] "GET /api/users/profile HTTP/1.1" 401 1441 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [20/Jul/2022:06:50:24 +0000] "GET /api/users/profile HTTP/1.1" 401 1441 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [20/Jul/2022:06:53:42 +0000] "POST /api/users/login HTTP/1.1" 200 286 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [20/Jul/2022:09:40:08 +0000] "GET /api/users/profile HTTP/1.1" 401 1432 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [20/Jul/2022:09:40:26 +0000] "POST /api/users/login HTTP/1.1" 200 286 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [20/Jul/2022:09:40:52 +0000] "GET /api/users/profile HTTP/1.1" 401 1432 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [20/Jul/2022:09:42:55 +0000] "GET /api/users/profile HTTP/1.1" 401 1432 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [20/Jul/2022:09:45:55 +0000] "GET /api/users/profile HTTP/1.1" 401 362 "-" "Thunder Client (https://www.thunderclient.com)"
